256 ,256,0,0.070000
256 ,128,1,0.060000
256 ,64,2,0.070000
256 ,32,3,0.060000
256 ,16,4,0.070000
256 ,8,5,0.070000
256 ,4,6,0.070000
256 ,2,7,0.070000
256 ,1,8,0.060000
256 ,1,9,0.060000
256 ,1,10,0.080000
512,512,0,0.130000
512,256,1,0.080000
512,128,2,0.070000
512,64,3,0.080000
512,32,4,0.070000
512,16,5,0.100000
512,8,6,0.090000
512,4,7,0.080000
512,2,8,0.080000
512,1,9,0.080000
512,1,10,0.080000
768,768,0,0.340000
768,384,1,0.160000
768,192,2,0.090000
768,96,3,0.110000
768,48,4,0.070000
768,24,5,0.090000
768,12,6,0.100000
768,6,7,0.070000
768,3,8,0.060000
768,2,9,0.080000
768,1,10,0.100000
1024 ,1024,0,0.830000
1024 ,512,1,0.240000
1024 ,256,2,0.120000
1024 ,128,3,0.090000
1024 ,64,4,0.090000
1024 ,32,5,0.080000
1024 ,16,6,0.070000
1024 ,8,7,0.070000
1024 ,4,8,0.090000
1024 ,2,9,0.070000
1024 ,1,10,0.070000
1280,1280,0,1.360000
1280,640,1,0.420000
1280,320,2,0.170000
1280,160,3,0.140000
1280,80,4,0.100000
1280,40,5,0.090000
1280,20,6,0.080000
1280,10,7,0.070000
1280,5,8,0.060000
1280,3,9,0.080000
1280,2,10,0.060000
1536,1536,0,2.370000
1536,768,1,0.710000
1536,384,2,0.270000
1536,192,3,0.160000
1536,96,4,0.140000
1536,48,5,0.120000
1536,24,6,0.080000
1536,12,7,0.070000
1536,6,8,0.080000
1536,3,9,0.080000
1536,2,10,0.080000
1792,1792,0,4.020000
1792,896,1,1.160000
1792,448,2,0.400000
1792,224,3,0.280000
1792,112,4,0.150000
1792,56,5,0.170000
1792,28,6,0.060000
1792,14,7,0.070000
1792,7,8,0.080000
1792,4,9,0.060000
1792,2,10,0.080000
2048,2048,0,6.150000
2048,1024,1,1.620000
2048,512,2,0.630000
2048,256,3,0.300000
2048,128,4,0.220000
2048,64,5,0.170000
2048,32,6,0.100000
2048,16,7,0.090000
2048,8,8,0.080000
2048,4,9,0.070000
2048,2,10,0.080000
2304,2304,0,8.360000
2304,1152,1,2.350000
2304,576,2,0.730000
2304,288,3,0.370000
2304,144,4,0.260000
2304,72,5,0.250000
2304,36,6,0.060000
2304,18,7,0.090000
2304,9,8,0.080000
2304,5,9,0.080000
2304,3,10,0.080000
2560,2560,0,11.690000
2560,1280,1,3.220000
2560,640,2,1.040000
2560,320,3,0.500000
2560,160,4,0.350000
2560,80,5,0.270000
2560,40,6,0.060000
2560,20,7,0.070000
2560,10,8,0.090000
2560,5,9,0.060000
2560,3,10,0.060000
2816,2816,0,15.500000
2816,1408,1,4.270000
2816,704,2,1.300000
2816,352,3,0.700000
2816,176,4,0.500000
2816,88,5,0.330000
2816,44,6,0.070000
2816,22,7,0.100000
2816,11,8,0.100000
2816,6,9,0.070000
2816,3,10,0.070000
3072,3072,0,19.950000
3072,1536,1,5.480000
3072,768,2,1.760000
3072,384,3,0.880000
3072,192,4,0.600000
3072,96,5,0.440000
3072,48,6,0.100000
3072,24,7,0.090000
3072,12,8,0.080000
3072,6,9,0.110000
3072,3,10,0.110000
3328,3328,0,25.600000
3328,1664,1,7.010000
3328,832,2,2.220000
3328,416,3,1.140000
3328,208,4,0.730000
3328,104,5,0.570000
3328,52,6,0.070000
3328,26,7,0.100000
3328,13,8,0.110000
3328,7,9,0.100000
3328,4,10,0.110000
3584,3584,0,32.200000
3584,1792,1,8.770000
3584,896,2,2.700000
3584,448,3,1.350000
3584,224,4,0.910000
3584,112,5,0.770000
3584,56,6,0.110000
3584,28,7,0.090000
3584,14,8,0.080000
3584,7,9,0.090000
3584,4,10,0.080000
3840,3840,0,39.600000
3840,1920,1,10.700000
3840,960,2,3.380000
3840,480,3,1.600000
3840,240,4,1.080000
3840,120,5,0.910000
3840,60,6,0.120000
3840,30,7,0.120000
3840,15,8,0.110000
3840,8,9,0.120000
3840,4,10,0.110000
4096,4096,0,48.590000
4096,2048,1,13.350000
4096,1024,2,4.060000
4096,512,3,1.980000
4096,256,4,1.340000
4096,128,5,1.000000
4096,64,6,0.130000
4096,32,7,0.120000
4096,16,8,0.120000
4096,8,9,0.150000
4096,4,10,0.130000
4352,4352,0,57.330000
4352,2176,1,15.500000
4352,1088,2,4.830000
4352,544,3,2.400000
4352,272,4,1.530000
4352,136,5,1.220000
4352,68,6,0.120000
4352,34,7,0.110000
4352,17,8,0.120000
4352,9,9,0.130000
4352,5,10,0.130000
4608,4608,0,67.930000
4608,2304,1,18.360000
4608,1152,2,5.780000
4608,576,3,2.800000
4608,288,4,1.790000
4608,144,5,1.390000
4608,72,6,0.150000
4608,36,7,0.130000
4608,18,8,0.140000
4608,9,9,0.140000
4608,5,10,0.140000
4864,4864,0,79.780000
4864,2432,1,21.630000
4864,1216,2,7.100000
4864,608,3,3.300000
4864,304,4,2.200000
4864,152,5,1.710000
4864,76,6,0.170000
4864,38,7,0.150000
4864,19,8,0.170000
4864,10,9,0.160000
4864,5,10,0.160000
5120,5120,0,92.730000
5120,2560,1,24.910000
5120,1280,2,8.170000
5120,640,3,3.860000
5120,320,4,2.520000
5120,160,5,1.960000
5120,80,6,0.180000
5120,40,7,0.160000
5120,20,8,0.160000
5120,10,9,0.170000
5120,5,10,0.170000
5376,5376,0,108.020000
5376,2688,1,29.170000
5376,1344,2,9.170000
5376,672,3,4.440000
5376,336,4,2.880000
5376,168,5,2.270000
5376,84,6,0.170000
5376,42,7,0.180000
5376,21,8,0.180000
5376,11,9,0.160000
5376,6,10,0.180000
5632,5632,0,124.700000
5632,2816,1,33.390000
5632,1408,2,10.560000
5632,704,3,5.090000
5632,352,4,3.270000
5632,176,5,2.520000
5632,88,6,0.180000
5632,44,7,0.180000
5632,22,8,0.140000
5632,11,9,0.190000
5632,6,10,0.180000
5888,5888,0,142.060000
5888,2944,1,38.730000
5888,1472,2,11.870000
5888,736,3,5.720000
5888,368,4,3.780000
5888,184,5,2.870000
5888,92,6,0.190000
5888,46,7,0.180000
5888,23,8,0.180000
5888,12,9,0.200000
5888,6,10,0.180000
6144,6144,0,162.820000
6144,3072,1,44.060000
6144,1536,2,13.570000
6144,768,3,6.480000
6144,384,4,4.240000
6144,192,5,3.260000
6144,96,6,0.170000
6144,48,7,0.150000
6144,24,8,0.210000
6144,12,9,0.160000
6144,6,10,0.160000
6400,6400,0,181.980000
6400,3200,1,49.840000
6400,1600,2,15.320000
6400,800,3,7.380000
6400,400,4,4.790000
6400,200,5,3.720000
6400,100,6,0.200000
6400,50,7,0.180000
6400,25,8,0.220000
6400,13,9,0.220000
6400,7,10,0.210000
6656,6656,0,206.160000
6656,3328,1,55.960000
6656,1664,2,17.200000
6656,832,3,8.210000
6656,416,4,5.270000
6656,208,5,4.070000
6656,104,6,0.220000
6656,52,7,0.190000
6656,26,8,0.180000
6656,13,9,0.210000
6656,7,10,0.180000
6912,6912,0,233.540000
6912,3456,1,63.300000
6912,1728,2,19.200000
6912,864,3,9.170000
6912,432,4,6.000000
6912,216,5,4.580000
6912,108,6,0.220000
6912,54,7,0.230000
6912,27,8,0.220000
6912,14,9,0.250000
6912,7,10,0.260000
7168,7168,0,260.500000
7168,3584,1,70.030000
7168,1792,2,21.510000
7168,896,3,10.200000
7168,448,4,6.570000
7168,224,5,5.010000
7168,112,6,0.230000
7168,56,7,0.240000
7168,28,8,0.210000
7168,14,9,0.240000
7168,7,10,0.240000
7424,7424,0,290.440000
7424,3712,1,77.820000
7424,1856,2,23.880000
7424,928,3,11.410000
7424,464,4,7.280000
7424,232,5,5.650000
7424,116,6,0.260000
7424,58,7,0.240000
7424,29,8,0.230000
7424,15,9,0.270000
7424,8,10,0.290000
7680,7680,0,319.660000
7680,3840,1,85.400000
7680,1920,2,26.330000
7680,960,3,12.630000
7680,480,4,8.170000
7680,240,5,6.290000
7680,120,6,0.280000
7680,60,7,0.310000
7680,30,8,0.290000
7680,15,9,0.270000
7680,8,10,0.280000
7936,7936,0,354.410000
7936,3968,1,94.770000
7936,1984,2,29.040000
7936,992,3,13.840000
7936,496,4,8.880000
7936,248,5,6.730000
7936,124,6,0.220000
7936,62,7,0.320000
7936,31,8,0.270000
7936,16,9,0.300000
7936,8,10,0.250000
8192,8192,0,387.640000
8192,4096,1,103.710000
8192,2048,2,31.920000
8192,1024,3,15.240000
8192,512,4,9.660000
8192,256,5,7.320000
8192,128,6,0.260000
8192,64,7,0.310000
8192,32,8,0.310000
8192,16,9,0.290000
8192,8,10,0.320000
