Dimensions,Blocks,Threads,Time,Speedup,[CUDA memcpy HtoD] Time cost,[CUDA memcpy HtoD] Avg cost,[CUDA memcpy HtoD] Min cost,[CUDA memcpy HtoD] Max cost,[CUDA memcpy DtoH] Time cost,[CUDA memcpy DtoH] Avg cost,[CUDA memcpy DtoH] Min cost,[CUDA memcpy DtoH] Max cost,cudaMalloc Time cost,cudaMalloc Avg cost,cudaMalloc Min cost,cudaMalloc Max cost,cudaMemcpy Time cost,cudaMemcpy Avg cost,cudaMemcpy Min cost,cudaMemcpy Max cost,cudaFree Time cost,cudaFree Avg cost,cudaFree Min cost,cudaFree Max cost,Device Name,Compute Capability,Total Global Memory,Shared Memory per Block,Registers per Block,Warp Size,Maximum Threads per Block,Thread Dimension Z,Thread Dimension Y,Thread Dimension X,Grid Size Z,Grid Size Y,Grid Size X,Clock Rate,Total Constant Memory,Multiprocessor Count,integrated,Asynchronous Engine Count,Memory Bus Width,Memory Clock Rate,L2 Cache Size,Maximum Threads per Multiprocessor,Concurrent Kernels,float,unsigned_int,int,num_blocks,num_grid,threads,cudaMalloc,cudaMemcpy,cudaFree,+,for,-,*,/
10000,2,16,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,2,32,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,2,64,0.23,1.0869565217391304,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,2,128,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,2,256,0.26,0.9615384615384616,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,2,512,0.23,1.0869565217391304,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,2,1024,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,1,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,2,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,4,0.22,1.1363636363636365,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,8,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,16,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,32,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,64,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,128,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,256,0.23,1.0869565217391304,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,512,0.23,1.0869565217391304,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,3,1024,0.27,0.9259259259259258,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,1,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,2,0.26,0.9615384615384616,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,4,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,8,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,16,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,32,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,64,0.28,0.8928571428571428,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,128,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,256,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,512,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,4,1024,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,1,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,2,0.23,1.0869565217391304,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,4,0.22,1.1363636363636365,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,8,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,16,0.21,1.1904761904761905,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,32,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,64,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,128,0.26,0.9615384615384616,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,256,0.21,1.1904761904761905,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,512,0.23,1.0869565217391304,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,5,1024,0.23,1.0869565217391304,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,1,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,2,0.22,1.1363636363636365,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,4,0.24,1.0416666666666667,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,8,0.25,1.0,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
10000,6,16,0.26,0.9615384615384616,0.00233726,0.0007790859999999,0.000775482,0.0007861369999999,0.002576778,0.002576778,0.002576778,0.002576778,0.333978875,0.111326291,0.0002386629999999,0.333499116,0.00809351,0.002023377,0.000998201,0.005064581,0.000680862,0.0002269539999999,0.000178087,0.000320428,NVIDIA TITAN V,7.0,12356288.0,49152.0,65536.0,32.0,1024.0,1024.0,1024.0,64.0,65535.0,65535.0,2147483647.0,1455000.0,65536.0,80.0,0.0,7.0,3072.0,850000.0,4718592.0,2048.0,1.0,28,0,26,0,0,10,3,8,3,4,1,0,3,0
